benchmark,benchmark_version,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_test,cpu_tdp,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,pr_gt,os,ram,ram_clock_freq,score,storage,user
Port Royal,1.2,4349,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 28 2020,NVIDIA GeForce RTX 3080,2012,1288,54,2115,1,Approved ,27.21.14.5638,1288,12168,"Asustek Computer, Inc.",10240,56.33,64-bit Windows 10 (10.0.18363),16384,3798,12168,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Oneirogen_
Port Royal,1.2,4349,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 28 2020,NVIDIA GeForce RTX 3080,1993,1289,54,2070,1,Approved ,27.21.14.5638,1300,12168,"Asustek Computer, Inc.",10240,56.33,64-bit Windows 10 (10.0.18363),16384,3798,12168,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Oneirogen_
Port Royal,1.2,5201,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 25 2020,NVIDIA GeForce RTX 3080,2038,1188,51,2145,1,Approved ,27.21.14.5638,1188,12167,"Micro-Star International Co ., Ltd.",10240,56.33,64-bit Windows 10 (10.0.19041),16384,3200,12167,"1,000 GB Samsung SSD 860 EVO 1TB",QTipsyy
Port Royal,1.2,5004,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2037,1188,66,2085,1,Approved ,27.21.14.5655,1188,12167,NVidia Corporation,10240,56.33,64-bit Windows 10 (10.0.18363),32768,3198,12167,"1,000 GB Samsung SSD 970 EVO Plus 1TB",MaYh3M
Port Royal,1.2,4802,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2007,1288,69,2070,1,Approved ,27.21.14.5655,1288,12167,NVidia Corporation,10240,56.33,64-bit Windows 10 (10.0.19041),16384,EVO,12167,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,4802,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2021,1250,72,2100,1,Approved ,27.21.14.5655,1250,12166,NVidia Corporation,10240,56.33,64-bit Windows 10 (10.0.19041),16384,2998,12166,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,4802,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2017,1250,67,2085,1,Approved ,27.21.14.5655,1250,12166,NVidia Corporation,10240,56.33,64-bit Windows 10 (10.0.19041),16384,2998,12166,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,5001,8,14,Intel,,Core i9-9900KF Processor,FCLGA1151,,95,September 26 2020,NVIDIA GeForce RTX 3080,2014,1250,58,2055,1,Approved ,27.21.14.5638,1250,12165,"Giga-Byte Technology Co., Ltd.",10240,56.32,64-bit Windows 10 (10.0.19042),32768,3332,12165,256 GB WDC WDS256G1X0C-00ENX0,RichardMH
Port Royal,1.2,4908,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1973,1327,64,2040,1,Approved ,27.21.14.5655,1327,12165,"Giga-Byte Technology Co., Ltd.",10240,56.32,64-bit Windows 10 (10.0.18363),32768,3202,12165,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5154,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 30 2020,NVIDIA GeForce RTX 3080,1959,1314,64,2040,1,Approved ,27.21.14.5655,1325,12165,"Giga-Byte Technology Co., Ltd.",10240,56.32,64-bit Windows 10 (10.0.18363),32768,3230,12165,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,4814,14,14,Intel,,Core i9-7940X Processor,FCLGA2066,,165,September 27 2020,NVIDIA GeForce RTX 3080,2011,1300,56,2055,1,Approved ,27.21.14.5638,1300,12163,NVidia Corporation,10240,56.31,64-bit Windows 10 (10.0.18363),65536,3202,12163,"1,024 GB Samsung SSD 970 PRO 1TB",DevDoc-2
Port Royal,1.2,4804,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2020,1250,68,2085,1,Approved ,27.21.14.5655,1250,12163,NVidia Corporation,10240,56.31,64-bit Windows 10 (10.0.19041),16384,3000,12163,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,4819,14,14,Intel,,Core i9-7940X Processor,FCLGA2066,,165,September 27 2020,NVIDIA GeForce RTX 3080,2013,1300,56,2070,1,Approved ,27.21.14.5638,1300,12162,NVidia Corporation,10240,56.31,64-bit Windows 10 (10.0.18363),81920,3202,12162,"1,024 GB Samsung SSD 970 PRO 1TB",DevDoc-2
Port Royal,1.2,4316,8,12,AMD,,Ryzen 7 2700X,AM4,,105,September 30 2020,NVIDIA GeForce RTX 3080,2025,1260,51,2100,1,Approved ,27.21.14.5655,1271,12161,NVidia Corporation,10240,56.31,64-bit Windows 10 (10.0.19041),16384,3458,12161,500 GB Samsung SSD 960 EVO 500GB,ewonen
Port Royal,1.1,4391,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 18 2020,NVIDIA GeForce RTX 3080,2009,1275,53,2100,1,Approved ,27.21.14.5638,1275,12160,"Asustek Computer, Inc.",10240,56.3,64-bit Windows 10 (10.0.19041),32768,Plus,12160,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Danslab
Port Royal,1.2,5004,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2074,1288,57,2130,1,Approved ,27.21.14.5655,1288,12160,NVidia Corporation,10240,56.3,64-bit Windows 10 (10.0.18362),32768,3200,12160,500 GB Samsung SSD 850 EVO 500GB,RABiD_CHiMPANZi
Port Royal,1.2,4316,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 25 2020,NVIDIA GeForce RTX 3080,2021,1263,65,2100,1,Approved ,27.21.14.5638,1263,12159,"Giga-Byte Technology Co., Ltd.",10240,56.29,64-bit Windows 10 (10.0.19041),32768,3192,12159,500 GB WDS500G3X0C-00SJG0,RexxReviews
Port Royal,1.2,4069,4,22,Intel,,Core i7-4770K Processor,LGA1150,,84,September 30 2020,NVIDIA GeForce RTX 3080,2041,1188,64,2100,1,Approved ,27.21.14.5655,1188,12159,NVidia Corporation,10240,56.29,64-bit Windows 10 (10.0.19042),16384,2152,12159,256 GB Samsung SSD 850 PRO 256GB,arc-2
Port Royal,1.2,4900,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1980,1363,62,2025,1,Approved ,27.21.14.5638,1363,12158,EVGA Corporation,10240,56.29,64-bit Windows 10 (10.0.19041),32768,3600,12158,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.2,4802,8,14,Intel,,Core i9-9900KF Processor,FCLGA1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1993,1288,49,2085,1,Approved ,27.21.14.5655,1288,12158,NVidia Corporation,10240,56.29,64-bit Windows 10 (10.0.18363),32654,EVO,12158,500 GB Samsung SSD 970 EVO 500GB,ىhALKE
Port Royal,1.2,4901,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1978,1350,62,2025,1,Approved ,27.21.14.5638,1350,12157,EVGA Corporation,10240,56.28,64-bit Windows 10 (10.0.19041),32768,3598,12157,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.2,5103,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,2000,1288,54,2040,1,Approved ,27.21.14.5638,1288,12157,EVGA Corporation,10240,56.28,64-bit Windows 10 (10.0.19041),32768,3598,12157,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.2,5103,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 29 2020,NVIDIA GeForce RTX 3080,2092,1257,51,2130,1,Approved ,27.21.14.5655,1257,12157,NVidia Corporation,10240,56.28,64-bit Windows 10 (10.0.18362),32768,2666,12157,512 GB NVMe Samsung SSD 950 SCSI Disk Device,JNeidlinger
Port Royal,1.2,4503,4,14,Intel,,Core i7-7700K Processor,FCLGA1151,,91,September 28 2020,NVIDIA GeForce RTX 3080,1992,1259,62,2085,1,Approved ,27.21.14.5655,1282,12156,NVidia Corporation,10240,56.28,64-bit Windows 10 (10.0.19041),16384,3000,12156,"1,024 GB ADATA SX8200PNP",spikeanoid
Port Royal,1.2,4802,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2015,1250,68,2085,1,Approved ,27.21.14.5655,1250,12156,NVidia Corporation,10240,56.28,64-bit Windows 10 (10.0.19041),16384,2996,12156,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,5004,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2061,1307,60,2130,1,Approved ,27.21.14.5655,1307,12156,NVidia Corporation,10240,56.28,64-bit Windows 10 (10.0.18362),32768,3200,12156,500 GB Samsung SSD 850 EVO 500GB,RABiD_CHiMPANZi
Port Royal,1.2,5001,8,14,Intel,,Core i9-9900KF Processor,FCLGA1151,,95,September 24 2020,NVIDIA GeForce RTX 3080,1995,1275,52,2055,1,Approved ,27.21.14.5638,1275,12155,Palit Microsystems Ltd.,10240,56.28,64-bit Windows 10 (10.0.19041),32768,3198,12155,120 GB Apacer AS681 120GB,vendnmachine
Port Royal,1.2,5103,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 27 2020,NVIDIA GeForce RTX 3080,2000,1250,53,2040,1,Approved ,27.21.14.5638,1250,12155,EVGA Corporation,10240,56.27,64-bit Windows 10 (10.0.19041),32768,3600,12155,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.2,5000,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 26 2020,NVIDIA GeForce RTX 3080,2035,1209,47,2100,1,Approved ,27.21.14.5638,1209,12154,"Micro-Star International Co ., Ltd.",10240,56.27,64-bit Windows 10 (10.0.18362),32768,3200,12154,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Port Royal,1.2,4316,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 25 2020,NVIDIA GeForce RTX 3080,2015,1263,65,2055,1,Approved ,27.21.14.5638,1263,12153,"Giga-Byte Technology Co., Ltd.",10240,56.26,64-bit Windows 10 (10.0.19041),32768,3192,12153,500 GB WDS500G3X0C-00SJG0,RexxReviews
Port Royal,1.2,4804,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2024,1250,68,2085,1,Approved ,27.21.14.5655,1250,12153,NVidia Corporation,10240,56.26,64-bit Windows 10 (10.0.19041),16384,3000,12153,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,4824,14,14,Intel,,Core i9-7940X Processor,FCLGA2066,,165,September 27 2020,NVIDIA GeForce RTX 3080,1990,1289,56,2055,1,Approved ,27.21.14.5638,1300,12152,NVidia Corporation,10240,56.26,64-bit Windows 10 (10.0.18363),65536,3200,12152,"1,024 GB Samsung SSD 970 PRO 1TB",DevDoc-2
Port Royal,1.2,4802,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2013,1250,68,2070,1,Approved ,27.21.14.5655,1250,12152,NVidia Corporation,10240,56.26,64-bit Windows 10 (10.0.19041),16384,3000,12152,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,5301,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 24 2020,NVIDIA GeForce RTX 3080,2019,1313,67,2070,1,Approved ,27.21.14.5638,1313,12151,EVGA Corporation,10240,56.26,64-bit Windows 10 (10.0.19041),32768,4132,12151,500 GB Samsung SSD 970 EVO Plus 500GB,Jufes
Port Royal,1.2,5308,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 24 2020,NVIDIA GeForce RTX 3080,1976,1300,47,2025,1,Approved ,27.21.14.5638,1300,12151,"Asustek Computer, Inc.",10240,56.26,64-bit Windows 10 (10.0.19041),16384,4402,12151,"1,024 GB ADATA SX8200PNP",raufzero
Port Royal,1.2,4850,14,14,Intel,,Core i9-7940X Processor,FCLGA2066,,165,September 27 2020,NVIDIA GeForce RTX 3080,2004,1300,56,2055,1,Approved ,27.21.14.5638,1300,12151,NVidia Corporation,10240,56.26,64-bit Windows 10 (10.0.18363),65536,3200,12151,"1,024 GB Samsung SSD 970 PRO 1TB",DevDoc-2
Port Royal,1.2,4749,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 27 2020,NVIDIA GeForce RTX 3080,1995,1301,52,2100,1,Approved ,27.21.14.5638,1301,12151,"Micro-Star International Co ., Ltd.",10240,56.26,64-bit Windows 10 (10.0.19041),32768,3732,12151,"2,000 GB GIGABYTE GP-ASM2NE6200TTTD",bladerunner500
Port Royal,1.2,5203,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 27 2020,NVIDIA GeForce RTX 3080,1975,1300,53,2010,1,Approved ,27.21.14.5638,1300,12151,"Asustek Computer, Inc.",10240,56.26,64-bit Windows 10 (10.0.18362),16384,3598,12151,"1,000 GB NVMe Samsung SSD 960 SCSI Disk Device",d4ydr33m3r
Port Royal,1.2,5024,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 29 2020,NVIDIA GeForce RTX 3080,2080,1244,53,2130,1,Approved ,27.21.14.5655,1244,12150,NVidia Corporation,10240,56.25,64-bit Windows 10 (10.0.18362),32768,2732,12150,512 GB NVMe Samsung SSD 950 SCSI Disk Device,JNeidlinger
Port Royal,1.2,4802,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2022,1250,68,2085,1,Approved ,27.21.14.5655,1250,12147,NVidia Corporation,10240,56.24,64-bit Windows 10 (10.0.19041),16384,3000,12147,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,5007,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 30 2020,NVIDIA GeForce RTX 3080,1984,1313,64,2130,1,Approved ,27.21.14.5655,1313,12146,"Giga-Byte Technology Co., Ltd.",10240,56.23,64-bit Windows 10 (10.0.18363),32768,3202,12146,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5007,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 30 2020,NVIDIA GeForce RTX 3080,1963,1307,64,2025,1,Approved ,27.21.14.5655,1319,12145,"Giga-Byte Technology Co., Ltd.",10240,56.23,64-bit Windows 10 (10.0.18363),32768,3202,12145,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,4802,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2024,1275,69,2070,1,Approved ,27.21.14.5655,1275,12145,NVidia Corporation,10240,56.23,64-bit Windows 10 (10.0.19041),16384,3000,12145,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,4366,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 27 2020,NVIDIA GeForce RTX 3080,2043,1275,64,2115,1,Approved ,27.21.14.5638,1275,12144,"Giga-Byte Technology Co., Ltd.",10240,56.22,64-bit Windows 10 (10.0.19041),32768,3192,12144,500 GB WDS500G3X0C-00SJG0,RexxReviews
Port Royal,1.2,5134,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1970,1327,64,2040,1,Approved ,27.21.14.5655,1327,12144,"Giga-Byte Technology Co., Ltd.",10240,56.23,64-bit Windows 10 (10.0.18363),32768,3218,12144,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5007,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 30 2020,NVIDIA GeForce RTX 3080,1960,1295,64,2055,1,Approved ,27.21.14.5655,1307,12144,"Giga-Byte Technology Co., Ltd.",10240,56.22,64-bit Windows 10 (10.0.18363),32768,3202,12144,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,5028,8,14,Intel,,Core i9-9900KF Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2049,1194,52,2115,1,Approved ,27.21.14.5655,1194,12143,"Micro-Star International Co ., Ltd.",10240,56.22,64-bit Windows 10 (10.0.19041),32768,3014,12143,500 GB Samsung SSD 960 EVO 500GB,[BOT] FloriiKS
Port Royal,1.2,4666,12,7,AMD,,Ryzen 9 3900XT,AM4,,105,September 26 2020,NVIDIA GeForce RTX 3080,2001,1277,52,2070,1,Approved ,27.21.14.5638,1277,12142,"Micro-Star International Co ., Ltd.",10240,56.22,64-bit Windows 10 (10.0.19041),32768,3792,12142,500 GB WDBRPG5000ANC-WRSN,djfakey
Port Royal,1.2,5023,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 29 2020,NVIDIA GeForce RTX 3080,2091,1239,54,2145,1,Approved ,27.21.14.5655,1240,12142,NVidia Corporation,10240,56.22,64-bit Windows 10 (10.0.18362),32768,2732,12142,512 GB NVMe Samsung SSD 950 SCSI Disk Device,JNeidlinger
Port Royal,1.2,5028,8,14,Intel,,Core i9-9900KF Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2047,1194,53,2115,1,Approved ,27.21.14.5655,1194,12142,"Micro-Star International Co ., Ltd.",10240,56.22,64-bit Windows 10 (10.0.19041),32768,3014,12142,500 GB Samsung SSD 960 EVO 500GB,[BOT] FloriiKS
Port Royal,1.2,4301,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 23 2020,NVIDIA GeForce RTX 3080,2018,1252,49,2055,1,Approved ,27.21.14.5638,1263,12141,"Giga-Byte Technology Co., Ltd.",10240,56.21,64-bit Windows 10 (10.0.19041),32768,3798,12141,"2,000 GB HP SSD EX950 2TB",AverageTechReviews
Port Royal,1.2,4267,8,12,AMD,,Ryzen 7 2700X,AM4,,105,September 25 2020,NVIDIA GeForce RTX 3080,2033,1257,52,2085,1,Approved ,27.21.14.5638,1257,12141,NVidia Corporation,10240,56.21,64-bit Windows 10 (10.0.19041),16384,3458,12141,500 GB Samsung SSD 960 EVO 500GB,ewonen
Port Royal,1.2,5002,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 26 2020,NVIDIA GeForce RTX 3080,1991,1263,54,2025,1,Approved ,27.21.14.5638,1263,12141,NVidia Corporation,10240,56.21,64-bit Windows 10 (10.0.18363),32768,3600,12141,500 GB Samsung SSD 970 EVO 500GB,DevDoc-2
Port Royal,1.2,4850,14,14,Intel,,Core i9-7940X Processor,FCLGA2066,,165,September 27 2020,NVIDIA GeForce RTX 3080,1988,1300,55,2055,1,Approved ,27.21.14.5638,1300,12141,NVidia Corporation,10240,56.21,64-bit Windows 10 (10.0.18363),98304,3200,12141,"1,024 GB Samsung SSD 970 PRO 1TB",DevDoc-2
Port Royal,1.2,5004,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 23 2020,NVIDIA GeForce RTX 3080,2018,1204,58,2070,1,Approved ,27.21.14.5638,1204,12140,NVidia Corporation,10240,56.21,64-bit Windows 10 (10.0.19041),32768,2998,12140,"1,024 GB HP SSD EX920 1TB",Hadishi_m
Port Royal,1.2,4541,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,2014,1227,46,2100,1,Approved ,27.21.14.5638,1238,12140,Palit Microsystems Ltd.,10240,56.2,64-bit Windows 10 (10.0.19041),16384,3192,12140,512 GB ADATA SX8200PNP,[OcUK] Ace Modder
Port Royal,1.2,4316,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 25 2020,NVIDIA GeForce RTX 3080,2015,1275,65,2070,1,Approved ,27.21.14.5638,1275,12140,"Giga-Byte Technology Co., Ltd.",10240,56.21,64-bit Windows 10 (10.0.19041),32768,3192,12140,500 GB WDS500G3X0C-00SJG0,RexxReviews
Port Royal,1.2,5203,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 27 2020,NVIDIA GeForce RTX 3080,1974,1294,52,2040,1,Approved ,27.21.14.5638,1294,12139,"Asustek Computer, Inc.",10240,56.2,64-bit Windows 10 (10.0.18362),16384,3598,12139,"1,000 GB NVMe Samsung SSD 960 SCSI Disk Device",d4ydr33m3r
Port Royal,1.2,5004,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 23 2020,NVIDIA GeForce RTX 3080,2020,1204,57,2070,1,Approved ,27.21.14.5638,1204,12137,NVidia Corporation,10240,56.19,64-bit Windows 10 (10.0.19041),32768,2998,12137,"1,024 GB HP SSD EX920 1TB",Hadishi_m
Port Royal,1.2,4699,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 26 2020,NVIDIA GeForce RTX 3080,1996,1299,53,2085,1,Approved ,27.21.14.5638,1299,12137,"Micro-Star International Co ., Ltd.",10240,56.19,64-bit Windows 10 (10.0.19041),32768,3732,12137,"2,000 GB GIGABYTE GP-ASM2NE6200TTTD",bladerunner500
Port Royal,1.2,4802,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2010,1238,69,2070,1,Approved ,27.21.14.5655,1238,12137,NVidia Corporation,10240,56.19,64-bit Windows 10 (10.0.19041),16384,2998,12137,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,4802,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2017,1250,69,2085,1,Approved ,27.21.14.5655,1250,12137,NVidia Corporation,10240,56.19,64-bit Windows 10 (10.0.19041),16384,3000,12137,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,4831,8,14,Intel,,Core i7-7820X Processor,FCLGA2066,,140,September 21 2020,NVIDIA GeForce RTX 3080,1979,1288,56,2040,1,Approved ,27.21.14.5638,1288,12136,NVidia Corporation,10240,56.19,64-bit Windows 10 (10.0.18362),32768,3600,12136,512 GB Samsung SSD 960 PRO 512GB,PCBetter - Chad
Port Royal,1.2,5007,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 30 2020,NVIDIA GeForce RTX 3080,1976,1300,64,2025,1,Approved ,27.21.14.5655,1300,12136,"Giga-Byte Technology Co., Ltd.",10240,56.19,64-bit Windows 10 (10.0.18363),32768,3204,12136,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,4816,14,14,Intel,,Core i9-7940X Processor,FCLGA2066,,165,September 27 2020,NVIDIA GeForce RTX 3080,1998,1292,55,2070,1,Approved ,27.21.14.5638,1303,12135,NVidia Corporation,10240,56.18,64-bit Windows 10 (10.0.18363),65536,3202,12135,"1,024 GB Samsung SSD 970 PRO 1TB",DevDoc-2
Port Royal,1.2,4804,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2043,1188,69,2100,1,Approved ,27.21.14.5655,1188,12134,NVidia Corporation,10240,56.18,64-bit Windows 10 (10.0.19041),16384,2998,12134,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,4243,8,12,AMD,,Ryzen 7 2700X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,2042,1250,52,2100,1,Approved ,27.21.14.5638,1250,12133,NVidia Corporation,10240,56.18,64-bit Windows 10 (10.0.19041),16384,3458,12133,500 GB Samsung SSD 960 EVO 500GB,ewonen
Port Royal,1.2,4690,12,7,AMD,,Ryzen 9 3900XT,AM4,,105,September 26 2020,NVIDIA GeForce RTX 3080,1992,1274,53,2085,1,Approved ,27.21.14.5638,1274,12131,"Micro-Star International Co ., Ltd.",10240,56.16,64-bit Windows 10 (10.0.19041),32768,3792,12131,500 GB WDBRPG5000ANC-WRSN,djfakey
Port Royal,1.2,4817,14,14,Intel,,Core i9-7940X Processor,FCLGA2066,,165,September 27 2020,NVIDIA GeForce RTX 3080,2006,1300,56,2070,1,Approved ,27.21.14.5638,1300,12131,NVidia Corporation,10240,56.16,64-bit Windows 10 (10.0.18363),65536,3200,12131,"1,024 GB Samsung SSD 970 PRO 1TB",DevDoc-2
Port Royal,1.2,4541,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,2016,1240,47,2085,1,Approved ,27.21.14.5638,1240,12130,Palit Microsystems Ltd.,10240,56.16,64-bit Windows 10 (10.0.19041),16384,3192,12130,512 GB ADATA SX8200PNP,[OcUK] Ace Modder
Port Royal,1.2,4316,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 25 2020,NVIDIA GeForce RTX 3080,2027,1250,65,2085,1,Approved ,27.21.14.5638,1250,12130,"Giga-Byte Technology Co., Ltd.",10240,56.16,64-bit Windows 10 (10.0.19041),32768,3192,12130,500 GB WDS500G3X0C-00SJG0,RexxReviews
Port Royal,1.2,4901,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 19 2020,NVIDIA GeForce RTX 3080,1988,1205,47,2070,1,Approved ,27.21.14.5638,1205,12128,"Micro-Star International Co ., Ltd.",10240,56.15,64-bit Windows 10 (10.0.19041),32768,4266,12128,512 GB NVMe Samsung SSD 970 SCSI Disk Device,254600686
Port Royal,1.2,5404,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 21 2020,NVIDIA GeForce RTX 3080,1944,1345,54,2010,1,Approved ,27.21.14.5638,1345,12128,Palit Microsystems Ltd.,10240,56.15,64-bit Windows 10 (10.0.18362),16384,4700,12128,"1,024 GB ADATA SX8200PNP",Mumriken-2
Port Royal,1.2,4896,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 25 2020,NVIDIA GeForce RTX 3080,1997,1229,57,2085,1,Approved ,27.21.14.5638,1240,12128,"Giga-Byte Technology Co., Ltd.",10240,56.15,64-bit Windows 10 (10.0.18363),32768,3196,12128,"1,000 GB Samsung SSD 970 EVO 1TB",Mowey
Port Royal,1.2,4504,4,14,Intel,,Core i7-7700K Processor,FCLGA1151,,91,September 30 2020,NVIDIA GeForce RTX 3080,2029,1250,56,2115,1,Approved ,27.21.14.5655,1250,12128,NVidia Corporation,10240,56.15,64-bit Windows 10 (10.0.19041),16384,3000,12128,"1,024 GB ADATA SX8200PNP",spikeanoid
Port Royal,1.2,4902,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1973,1325,63,2010,1,Approved ,27.21.14.5638,1325,12126,EVGA Corporation,10240,56.14,64-bit Windows 10 (10.0.19041),32768,3600,12126,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Port Royal,1.2,4804,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2029,1288,54,2100,1,Approved ,27.21.14.5655,1288,12126,"Micro-Star International Co ., Ltd.",10240,56.14,64-bit Windows 10 (10.0.18363),32768,3598,12126,250 GB Samsung SSD 850 EVO 250GB,Grazed
